"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that relation data, like connection data, is updated correctly when scaling.","695735","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Fri Jun 27 03:58:10 UTC 2025","failed","Fri Jun 27 04:09:46 UTC 2025","","test_db","",""
"","1026","test_settings_are_correct[1]","tests.integration","Fri Jun 27 04:17:49 UTC 2025","passed","Fri Jun 27 04:17:50 UTC 2025","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","113672","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Jun 27 04:55:41 UTC 2025","passed","Fri Jun 27 04:57:35 UTC 2025","","test_self_healing","",""
"","70","test_exporter_is_up[0]","tests.integration","Fri Jun 27 04:17:46 UTC 2025","passed","Fri Jun 27 04:17:46 UTC 2025","","test_charm","",""
"","79203","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Fri Jun 27 04:41:51 UTC 2025","passed","Fri Jun 27 04:43:10 UTC 2025","","test_self_healing","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Fri Jun 27 02:56:26 UTC 2025","skipped","Fri Jun 27 02:56:26 UTC 2025","","test_backups_gcp","",""
"","1022","test_get_data_integrator_credentials","tests.integration.ha_tests","Fri Jun 27 04:21:49 UTC 2025","passed","Fri Jun 27 04:21:50 UTC 2025","","test_async_replication","",""
"","680582","test_removing_unit[roles3]","tests.integration.ha_tests","Fri Jun 27 04:17:14 UTC 2025","passed","Fri Jun 27 04:28:35 UTC 2025","","test_scaling_three_units_async","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","449429","test_plugins","tests.integration","Fri Jun 27 03:47:58 UTC 2025","passed","Fri Jun 27 03:55:27 UTC 2025","","test_plugins","",""
"Test that the relation can be broken and re-established.","548180","test_reestablish_relation","tests.integration.ha_tests","Fri Jun 27 04:39:29 UTC 2025","passed","Fri Jun 27 04:48:37 UTC 2025","","test_async_replication","",""
"","79277","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jun 27 04:43:11 UTC 2025","passed","Fri Jun 27 04:44:30 UTC 2025","","test_self_healing","",""
"","172","test_postgresql_locales","tests.integration","Fri Jun 27 04:17:51 UTC 2025","passed","Fri Jun 27 04:17:51 UTC 2025","","test_charm","",""
"Build the charm and deploy it.","685719","test_deploy_active","tests.integration","Fri Jun 27 03:38:44 UTC 2025","passed","Fri Jun 27 03:50:09 UTC 2025","","test_password_rotation","",""
"Test async replication between two PostgreSQL clusters.","563361","test_async_replication","tests.integration.ha_tests","Fri Jun 27 04:12:24 UTC 2025","passed","Fri Jun 27 04:21:48 UTC 2025","","test_async_replication","",""
"Check that writes in one cluster are not replicated to another cluster.","564445","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Fri Jun 27 03:53:47 UTC 2025","passed","Fri Jun 27 04:03:12 UTC 2025","","test_replication","",""
"","195228","test_fail_and_rollback","tests.integration.ha_tests","Fri Jun 27 03:39:34 UTC 2025","passed","Fri Jun 27 03:42:49 UTC 2025","","test_upgrade","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","0","test_backup_aws","tests.integration","Fri Jun 27 03:19:11 UTC 2025","skipped","Fri Jun 27 03:19:11 UTC 2025","","test_backups_aws","",""
"","631739","test_removing_unit[roles4]","tests.integration.ha_tests","Fri Jun 27 04:28:36 UTC 2025","failed","Fri Jun 27 04:39:07 UTC 2025","","test_scaling_three_units_async","",""
